Gene_acc,PG.ProteinAccessions,S1,S2,S3,I1,I2,I3,Desc
747,Tb927.10.1320:mRNA-p1,444803.0625,447218.28125,482591.15625,34433.9140625,32403.111328125,37244.44140625,"hypothetical protein, conserved"
748,Tb927.10.13210:mRNA-p1,134373.609375,126397.3984375,136606.5625,30084.2421875,44342.84765625,41352.16015625,"dolichyl-P-Man:GDP-ManGlcNAc2-PP-dolichyl beta-1,4-mannosyltransferase, putative"
749,Tb927.10.13220:mRNA-p1,245688.96875,210063.3125,255340.078125,24497.974609375,114301.4765625,Filtered,"cyclophilin type peptidyl-prolyl cis-trans isomerase, putative"
751,Tb927.10.13240:mRNA-p1,141583.796875,163180.9375,162620.40625,286471.75,285503.8125,266878,"hypothetical protein, conserved"
752,Tb927.10.13250:mRNA-p1,307543.625,239493.25,292826,95738.25,102051.5234375,99511.1484375,"hypothetical protein, conserved"
753,Tb927.10.13260:mRNA-p1,78399.7421875,49254.2890625,76188.21875,144792.421875,135816.265625,124193,"hypothetical protein, conserved"
754,Tb927.10.13280:mRNA-p1,1499896.625,1317994.625,1286727.5,626189.8125,628942.125,855642.3125,"hypothetical protein, conserved"
755,Tb927.10.13290:mRNA-p1,1542580,1808317.375,1828901.75,862132.375,539552.8125,654887.1875,ethanolamine phosphotransferase (EPT)
756,Tb927.10.13310:mRNA-p1,204483.4375,239246.96875,170195.625,1466756,1031033.4375,937720.5625,"DNA-directed RNA polymerase I subunit RPB5z, putative"
757,Tb927.10.13320:mRNA-p1,240012.015625,268083.3125,249767.9375,926524.625,918219.875,909264.375,"DNA-directed RNA polymerase II/III subunit, putative"
758,Tb927.10.13330:mRNA-p1,23680.349609375,15297.234375,194492.1875,173547.90625,180149.90625,181668.0625,"paraflagellar rod component, putative"
759,Tb927.10.13335:mRNA-p1,593257,575655.1875,696957.375,Filtered,Filtered,Filtered,"Zinc-finger of C2H2 type, putative"
761,Tb927.10.13360:mRNA-p1,2131382.5,2570163,2263535.5,1155511.375,1063648,1039536.9375,"Elongation factor Tu, mitochondrial"
763,Tb927.10.13430:mRNA-p1,271019.8125,271878.4375,278151,71189.265625,79202.421875,59175.0703125,"citrate synthase, putative"
764,Tb927.10.13450:mRNA-p1,330395.34375,318496.0625,349402.21875,24288.935546875,22823.666015625,18761.830078125,"hypothetical protein, conserved"
765,Tb927.10.13470:mRNA-p1,112430.40625,33708.55859375,61977.50390625,12317.7978515625,12887.3349609375,45810.3828125,"PA26 p53-induced protein (sestrin), putative"
766,Tb927.10.13480:mRNA-p1,653078.5625,654685.9375,856737.125,90512.3125,84312.625,99051.8671875,"CAMK/CAMKL family protein kinase, putative"
768,Tb927.10.13500:mRNA-p1;Tb927.11.9710:mRNA-p1,5145881.5,5451640,4407313,14499390,14735090,15884645,"60S ribosomal protein L10a, putative"
769,Tb927.10.13510:mRNA-p1,559636.625,516603.28125,572225,177583.125,147095.921875,155924.078125,"zinc metallopeptidase, putative"
770,Tb927.10.13513:mRNA-p1,Filtered,Filtered,Filtered,22612.380859375,68436.3359375,18264.685546875,"Dpy-30 motif containing protein, putative"
771,Tb927.10.13517:mRNA-p1,7662037,5999437,6500746,20675596,20221948,20578472,"40S ribosomal protein S27-like, putative"
772,Tb927.10.13520:mRNA-p1,287732.5,398947.875,324140.03125,30860.357421875,12943.7861328125,37945.42578125,"Zn-finger in Ran binding protein and others/FYVE zinc finger, putative"
773,Tb927.10.13540:mRNA-p1,256978.5,269887.375,271225.09375,474488.59375,342509.1875,454062.4375,"RNA-binding protein, putative"
774,Tb927.10.13550:mRNA-p1,153904.015625,133745.84375,161392.359375,1091222.625,911191,1030333,"hypothetical protein, conserved"
775,Tb927.10.13560:mRNA-p1,118271.2109375,144869.171875,177757.328125,124107.1640625,70657.1015625,151487.03125,mevalonate-diphosphate decarboxylase
776,Tb927.10.13570:mRNA-p1;Tb927.10.14080:mRNA-p1,81295.953125,94818.0625,108217.34375,82449.890625,80790.21875,69252.2734375,"RNA-binding protein 27, putative"
777,Tb927.10.13580:mRNA-p1,226829.515625,240810.859375,202815.171875,4050.373046875,Filtered,7898.509765625,"major facilitator superfamily protein (MFS), putative"
778,Tb927.10.13610:mRNA-p1,175259.515625,194808.03125,189763.796875,22483.33984375,16417.798828125,15851.111328125,"zinc-finger of a C2HC-type/Double zinc ribbon, putative"
780,Tb927.10.13630:mRNA-p1,2779656.5,2527479.25,2514007,127969.9765625,144852.34375,127139.15625,"glucosidase, putative"
781,Tb927.10.13640:mRNA-p1,41310.8203125,954.8631591796875,42607.51171875,157381.109375,163145.765625,138684.359375,"hypothetical protein, conserved"
782,Tb927.10.13650:mRNA-p1,752914.8125,827594.0625,851765.25,63726.09765625,33423.50390625,38534.10546875,"ADP-ribosylation factor-like protein 2-binding protein, putative"
783,Tb927.10.13660:mRNA-p1,152337.5625,160674.21875,157082.140625,53947.765625,33669.046875,67695.71875,"Domain of unknown function DUF21, putative"
784,Tb927.10.13670:mRNA-p1,694037.125,546261,685794.625,87584.4609375,96449.3828125,95822.7890625,serine/threonine protein phosphatase 5
785,Tb927.10.13680:mRNA-p1,54091.9375,69077.2265625,56648.21875,Filtered,Filtered,Filtered,"lipase domain protein, putative"
786,Tb927.10.13710:mRNA-p1,2380187.5,1312376.875,1496194.25,73086.203125,98429.140625,56907.02734375,"Activator of Hsp90 ATPase, N-terminal/Activator of Hsp90 ATPase homolog 1-like protein, putative"
787,Tb927.10.13720:mRNA-p1,5048117.5,5077106,4972793.5,6110494.5,5442781,5158199.5,"RNA-binding protein 29, putative"
788,Tb927.10.13730:mRNA-p1,980331.0625,951036.6875,927746.4375,712473.25,631359,554643.5,"60S ribosomal protein L7, putative"
789,Tb927.10.13740:mRNA-p1,335066.8125,374651.21875,433360.4375,1484934,1377696.5,1477158.25,"synaptotagmin, putative"
791,Tb927.10.13790:mRNA-p1,5071222.5,5508552.5,5656778,351545.96875,332803.46875,301304.25,"hypothetical protein, conserved"
792,Tb927.10.13800:mRNA-p1,634975.875,721593.1875,538591.5,2311311.75,2553239.5,2618853,"hypothetical protein, conserved"
793,Tb927.10.13830:mRNA-p1,279435.125,337566.09375,299434.8125,401981.3125,373852.375,338813.84375,Presequence translocase-associated motor 27
794,Tb927.10.13840:mRNA-p1,150232.375,156604.109375,140326.9375,412572.4375,416283.90625,467954.75,"Domain of unknown function (DUF4475), putative"
795,Tb927.10.13850:mRNA-p1,208124.5625,202259.84375,208868.453125,31413.10546875,25632.6328125,31223.259765625,"ATP12 chaperone protein, putative"
796,Tb927.10.13860:mRNA-p1,2053905,2018349.125,1855900.25,499752.9375,466278.25,464212.09375,GPI-anchor transamidase subunit 8 (GPI8)
797,Tb927.10.13870:mRNA-p1,281281.46875,216337.671875,368933.8125,392889.8125,438334,363997.34375,"tubulin tyrosine ligase protein, putative"
798,Tb927.10.13880:mRNA-p1,394221.09375,391647.5,421317.84375,385932.28125,298087.875,335719.21875,"hypothetical protein, conserved"
799,Tb927.10.1390:mRNA-p1,4282998.5,3866132.5,3699646.5,810871.6875,950933.8125,855079.75,Hypoxanthine-guanine-xanthine phosphoribosyltransferase
800,Tb927.10.13900:mRNA-p1,92792.7734375,111451.828125,101803.859375,315211.03125,374971.5625,271771,Nucleotide sugar transporter 1
801,Tb927.10.13930:mRNA-p1,495446.71875,546473.3125,538802.75,151261.84375,120659.4765625,147915.71875,"phosphatidic acid phosphatase, putative"
802,Tb927.10.13950:mRNA-p1,1333210.875,1432496.75,1281606.125,61726.76171875,66426.0859375,98881.921875,"tubulin-specific chaperone, putative"
803,Tb927.10.13960:mRNA-p1,72253.828125,129202.875,126174.1953125,2074084.875,1964146.125,1968732.125,paralyzed flagella protein 20
804,Tb927.10.13970:mRNA-p1,243673.875,211968.140625,245136.359375,20371.703125,30198.91015625,14225.740234375,"uracil-DNA glycosylase, putative"
805,Tb927.10.13980:mRNA-p1,678066.375,750521.5625,739442.25,808506.125,737810.75,715439.25,"btb/poz domain containing protein, putative"
806,Tb927.10.13990:mRNA-p1,27960.578125,68840.046875,100682.1875,20640.484375,25093.095703125,19063.40625,"Pentatricopeptide repeat protein (PPR), putative"
807,Tb927.10.1400:mRNA-p1,1699225.125,1865854.375,1829092.5,198692.078125,183394.359375,196723.78125,hypoxanthine-guanine phosphoribosyltransferase
808,Tb927.10.14000:mRNA-p1,824435.5625,925041.25,1015740.5625,108392.3359375,101725.4609375,106859.8671875,aconitase
809,Tb927.10.14010:mRNA-p1,2468880.75,3743376,2803927.25,7337883.5,6755355.5,7406095,tubulin cofactor C domain-containing protein RP2
810,Tb927.10.14020:mRNA-p1,87943.2734375,82510.21875,89723.1328125,40137.37109375,36564.125,41716.9296875,"hypothetical protein, conserved"
811,Tb927.10.14030:mRNA-p1,1168601.75,1089862,1173337.875,62500.01953125,57086.23046875,72915.609375,"hypothetical protein, conserved"
812,Tb927.10.14040:mRNA-p1,990110.8125,1145760.625,1113589.25,147941.46875,123636.7578125,144367.65625,"vacuolar ATP synthase subunit c, putative"
814,Tb927.10.14110:mRNA-p1,733615.0625,1064057.125,501061.71875,3330567,3807707.25,2442512.25,"13 kDa deflagellation-inducible protein, putative"
815,Tb927.10.14130:mRNA-p1,628180.125,600969.5,565550,173918.265625,189536.203125,272768.3125,"SRP19 protein, putative"
816,Tb927.10.14140:mRNA-p1,66843968,71592984,70798680,1731411.625,1516085.875,2268066,pyruvate kinase 1
817,Tb927.10.14150:mRNA-p1,2760953.75,2852571,2833166,5420586,5465559,5323094.5,EnigmRBP1
818,Tb927.10.14160:mRNA-p1,4628609.5,4932288,4956328,564595.875,746802.5,430898.40625,Aquaglyceroporin 3
819,Tb927.10.14170:mRNA-p1,623040.5625,768234.0625,593810.1875,195044.03125,195785.84375,228452.78125,aquaglyceroporin 2
820,Tb927.10.14180:mRNA-p1,3712678,3673232.25,3812930.25,4459926.5,4257766.5,4161007,protein transport protein SEC13
821,Tb927.10.14190:mRNA-p1,158421.5,168108.640625,172108.984375,422630.96875,389103.46875,413409.375,"hypothetical protein, conserved"
822,Tb927.10.1420:mRNA-p1,536591.625,574462.3125,543189.625,102644.171875,91554.359375,57798.9609375,"metallo-peptidase, Clan MG, Family M24"
823,Tb927.10.14200:mRNA-p1,370673.78125,463611.6875,374689.3125,48156.296875,42688.15625,34392.57421875,syntaxin 5
824,Tb927.10.14210:mRNA-p1,94465.265625,110739.140625,96273.6171875,42637.390625,27042.04296875,30220.568359375,TFIIH basal transcription factor subunit
825,Tb927.10.14220:mRNA-p1,145277.53125,121977.578125,143296.34375,582902.3125,702827.875,606847.5,"hypothetical protein, conserved"
826,Tb927.10.14230:mRNA-p1,4537.671875,4419.951171875,2902.955078125,102313.515625,105297.859375,91151.984375,"hypothetical protein, conserved"
827,Tb927.10.14240:mRNA-p1,2004526.25,1779672.375,2055147,111493.2109375,117469.5625,123361.8125,N-myristoyltransferase
828,Tb927.10.14280:mRNA-p1,125107,102896.8359375,113516.9609375,486148.78125,367181.875,298190.375,mitochondrial carrier protein
829,Tb927.10.1430:mRNA-p1,1814761.125,1955225.625,2014601.5,295075.96875,279239.21875,323070.9375,"hypothetical protein, conserved"
830,Tb927.10.14300:mRNA-p1,274961.21875,286927.5,271281.59375,435724.6875,444719.09375,373974.53125,"MEKK-related kinase 1, putative"
831,Tb927.10.14310:mRNA-p1,122207.234375,137566.203125,127359.921875,1457062.5,2084217.125,1442230.625,"hypothetical protein, conserved"
832,Tb927.10.14320:mRNA-p1,243797.125,247751.375,257165.53125,2585070,2443261.5,2528226,Flagellum attachment zone protein 9
833,Tb927.10.14330:mRNA-p1,15034.625,9800.42578125,13295.267578125,292268.84375,287800.6875,272015.625,"Utp14 protein, putative"
834,Tb927.10.14340:mRNA-p1,76633.6796875,99227.8984375,92368.015625,663759.375,673258.125,710820.5625,"hypothetical protein, conserved"
835,Tb927.10.14360:mRNA-p1,290820.15625,313671.5,315198.40625,279127.125,278267.4375,297959.625,U2 small nuclear ribonucleoprotein 40K
836,Tb927.10.14380:mRNA-p1,434032.8125,364221.6875,407542.4375,37377.02734375,46094.16796875,34540.765625,"Hsp70 protein, putative"
837,Tb927.10.14390:mRNA-p1,1469740.25,1693645.25,1686305.125,245822.609375,283065.625,286193.375,FACT complex subunit POB3
838,Tb927.10.14400:mRNA-p1,40879.2109375,49416.10546875,57738.5546875,107278.5234375,103251.890625,96593.890625,"hypothetical protein, conserved"
839,Tb927.10.14420:mRNA-p1,Filtered,Filtered,Filtered,59061.9453125,71795.1171875,59350.9296875,"Serine/threonine-protein kinase NEK16, putative"
840,Tb927.10.14460:mRNA-p1,297463.65625,37449.19140625,27930.59375,338769.78125,388274.4375,473786.65625,"leucine-rich repeat protein (LRRP), putative"
841,Tb927.10.14470:mRNA-p1,1367496.375,1400126.25,1154217.75,1969430.875,2372757.75,1874264.625,intraflagellar transport protein 140
842,Tb927.10.14480:mRNA-p1,156066.828125,176971.609375,185699.765625,187914.296875,198882.265625,187180.4375,"hypothetical protein, conserved"
843,Tb927.10.1450:mRNA-p1,747564.1875,633087.125,823998.125,1859731.375,1741246.75,1568951.75,Centrin arm-associated protein 1
844,Tb927.10.14500:mRNA-p1,107202.03125,108038.375,103197.15625,3925373.5,3546717.75,3384198.5,"hypothetical protein, conserved"
845,Tb927.10.14510:mRNA-p1,1463259.75,1724841.25,1466150.125,439799.59375,442973.46875,494610.125,"root hair defective 3 GTP-binding protein (RHD3), putative"
846,Tb927.10.14520:mRNA-p1,21899.357421875,20992.458984375,34080.76953125,741348.3125,692466.1875,706630.125,Basal body protein
847,Tb927.10.14530:mRNA-p1,2243882.75,2252079.75,2299813,673491.125,637181.6875,659985.125,19S proteasome non-atpase subunit 8
848,Tb927.10.14550:mRNA-p1,3224614.5,2853795.5,3324852.25,2470830,2551057.25,2543918,ATP-dependent RNA helicase HEL67
849,Tb927.10.14560:mRNA-p1,23135.87109375,20475.3359375,23109.791015625,677494.8125,596834.9375,654808,"TPR repeat, putative"
850,Tb927.10.14570:mRNA-p1,279424.15625,234243.578125,269191.5625,2301953.25,2093136.5,2397455.75,"kinesin motor domain containing protein, putative"
851,Tb927.10.14580:mRNA-p1;Tb927.11.4820:mRNA-p1,4248683,3146799,3273590.75,11527942,12471136,12186644,"60S ribosomal protein L17, putative"
852,Tb927.10.14590:mRNA-p1,187631.234375,204269.328125,241624.09375,29747.96875,93416.59375,84309.0859375,"Protein of unknown function (DUF1279), putative"
853,Tb927.10.14600:mRNA-p1;Tb927.10.14710:mRNA-p1,9071971,9236046,8023482.5,29393506,30991426,32603484,"40S ribosomal protein S2, putative"
854,Tb927.10.14610:mRNA-p1,211522.0625,235561.015625,278246.6875,1898013.5,1957439.375,1986401.375,"leucine-rich repeat protein (LRRP), putative"
856,Tb927.10.14650:mRNA-p1,6872.2001953125,21920.400390625,24476.80859375,57471.66015625,62845.32421875,57831.1875,"hypothetical protein, conserved"
857,Tb927.10.14660:mRNA-p1,130659.3671875,152022.828125,132104.4375,Filtered,27657.673828125,9979.2275390625,"hypothetical protein, conserved"
858,Tb927.10.14680:mRNA-p1,278843.65625,236153.015625,244255.625,1657721.25,1589968.375,1511116.5,"ribosome biogenesis protein, putative"
859,Tb927.10.14690:mRNA-p1,446541.03125,554136.6875,459917,109567.875,142602.953125,128139.8125,"syntaxin, putative"
860,Tb927.10.14700:mRNA-p1,4293710.5,3854927.5,3754099.25,16711653,16196332,16873324,"hypothetical protein, conserved"
861,Tb927.10.14720:mRNA-p1,201117.09375,226342.6875,211053.640625,313802.875,285549.46875,352146.40625,peroxin 13
862,Tb927.10.14730:mRNA-p1,99546.015625,99848.4296875,128846.09375,17098.806640625,18669.029296875,18847.896484375,"chaperone protein DnaJ, putative"
863,Tb927.10.14740:mRNA-p1,3225144,3065436.5,2803064.75,799611.3125,1071018.75,673214.25,"hypothetical protein, conserved"
864,Tb927.10.14750:mRNA-p1,1135339.25,1441480.75,1527992.625,9439830,9031392,9327280,"fibrillarin, putative"
865,Tb927.10.14760:mRNA-p1,2945245.5,3461183.25,3272040.75,170088.1875,142083.75,196738.65625,"clathrin light chain, putative"
866,Tb927.10.14770:mRNA-p1,164084.703125,132865.75,145379.875,3907546.25,3607939,3331474.5,Associated kinase of Tb14-3-3
867,Tb927.10.14780:mRNA-p1,3240626.25,3349555.75,3506978.5,158695.921875,168008.546875,193337.46875,Canertinib-binding protein kinase 1
868,Tb927.10.14790:mRNA-p1,4952042,5115070.5,5045419,1864791.625,1342440,1745243.75,"metallo-peptidase, Clan MG, Family M24"
869,Tb927.10.14810:mRNA-p1,1104068.625,1109609.25,962631,2103002,1954713.625,2629407.75,"multiprotein-bridging factor 1, putative"
870,Tb927.10.14820:mRNA-p1;Tb927.10.14830:mRNA-p1;Tb927.10.14840:mRNA-p1,2597806.75,3074924.25,2794837.5,1156132.25,853361.9375,967990.4375,Mitochondrial ADP/ATP carrier protein 5a
871,Tb927.10.14870:mRNA-p1,203005.140625,162335.03125,187866.4375,571355.3125,500280.78125,533751.875,"hypothetical protein, conserved"
872,Tb927.10.14880:mRNA-p1,138203.40625,156668.46875,134032.0625,187783.71875,193909.046875,214030.828125,centrosomal protein of 104 kDa
873,Tb927.10.1490:mRNA-p1,1567129.375,1755371.75,1763833.5,368135.875,332154.8125,347509.1875,"Temperature dependent protein affecting M2 dsRNA replication, putative"
874,Tb927.10.14910:mRNA-p1,622319.125,625048.4375,670540,206586.09375,229186.484375,142250.484375,"Sarcalumenin, putative"
875,Tb927.10.14930:mRNA-p1,594627.0625,596166.6875,616191.75,525643.625,481462.03125,480583.5625,Zinc finger CCCH domain-containing protein 39
876,Tb927.10.14950:mRNA-p1,2289510,2262811.5,2206953.5,1265963.875,1656412.875,1635960.75,Zinc finger CCCH domain-containing protein 40
877,Tb927.10.14980:mRNA-p1,1780244.5,2160536,1901774.5,545440.375,556968.625,515761.125,intraflagellar transport protein 52
878,Tb927.10.14990:mRNA-p1,2148549.75,2238649.75,2241950.5,805835.8125,780108.6875,832304.25,intraflagellar transport protein 80
879,Tb927.10.1500:mRNA-p1,3430846.5,3631543,3632401.5,79245.0234375,77964.90625,114344.5,"methionyl-tRNA synthetase, putative"
880,Tb927.10.15000:mRNA-p1,57956.43359375,35520.28515625,36227.44140625,768534.0625,955612,809415.6875,"hypothetical protein, conserved"
881,Tb927.10.15010:mRNA-p1,99516.1640625,100723.1796875,89363.6875,69532.390625,Filtered,56745.5,"lipoic acid synthetase, mitochondrial precursor, putative"
882,Tb927.10.15020:mRNA-p1,103692.6328125,87613.7734375,100673.9296875,12321.80078125,15511.4306640625,41500.07421875,"CMGC/DYRK protein kinase, putative"
884,Tb927.10.15080:mRNA-p1,88742.0390625,203390.984375,Filtered,169497.171875,159851.15625,144437.375,WD40 Repeat 1
885,Tb927.10.1510:mRNA-p1,2147017.75,1652195.125,1950555.375,330256.3125,413503.875,326360.09375,CCR4-NOT transcription complex subunit 1
886,Tb927.10.15120:mRNA-p1;Tb927.2.5910:mRNA-p1,8390946,7395517,7549329,21602988,23181100,23721852,"40S ribosomal protein S13, putative"
887,Tb927.10.15130:mRNA-p1,359737.46875,375877.71875,381312.5,145663.21875,160527.5,127814.390625,"Vesicle-trafficking protein SEC22, putative"
889,Tb927.10.15150:mRNA-p1,206310.171875,244226.078125,204239.65625,377169.46875,338215.21875,353832.40625,"DNA-directed RNA polymerase III subunit C11, putative"
890,Tb927.10.15160:mRNA-p1,198906.140625,112205.6171875,111364.0078125,Filtered,Filtered,Filtered,"hypothetical protein, conserved"
891,Tb927.10.15170:mRNA-p1,61034.65234375,46073.8203125,52944.7578125,486491.59375,484944.4375,438452.21875,"hypothetical protein, conserved"
892,Tb927.10.15180:mRNA-p1,2717832.5,2213334,2557427,1793468.75,1243548.75,1218859,"nucleosome assembly protein, putative"
893,Tb927.10.15190:mRNA-p1,58062.50390625,6765.07421875,90062.3046875,169055.1875,175029.34375,168430.328125,Basal body protein
894,Tb927.10.1520:mRNA-p1,3633287.5,4171417,3454779,10169216,5616109.5,6117052,"ras-related protein Rab21, putative"
895,Tb927.10.15200:mRNA-p1,9589722,13789317,8897095,98765792,103250616,56424652,"Predicted coiled-coil domain-containing protein (DUF2360), putative"
896,Tb927.10.15210:mRNA-p1,503511.84375,544111.8125,517309.09375,219923.671875,221670.03125,216964.734375,nuclear cap binding complex subunit CBP30
898,Tb927.10.15230:mRNA-p1,265896.15625,835977,256764.828125,217352.4375,192789.015625,1997935.875,"hypothetical protein, conserved"
899,Tb927.10.15280:mRNA-p1,287922.3125,208263.46875,204157.046875,872982.8125,1032196.5625,954604.5625,"Domain of Unknown Function (DUF1042), putative"
900,Tb927.10.15290:mRNA-p1,588782.8125,629885.8125,630725,5320651,5020902,4719251,"tubulin binding cofactor c, putative"
901,Tb927.10.15300:mRNA-p1,51375.3515625,79908.484375,49504.8671875,Filtered,5609.6064453125,1102.8238525390625,"Calcium/calmodulin-dependent protein kinase kinase, putative"
902,Tb927.10.15310:mRNA-p1,1285699.125,1091991.375,1225118.5,509458.78125,455800.84375,469804.25,"hypothetical protein, conserved"
903,Tb927.10.15330:mRNA-p1,1902913.75,1963105.25,2222938,387290.59375,461320.5625,369239.59375,"CYTH domain containing protein, putative"
904,Tb927.10.15350:mRNA-p1,101646.109375,92461.9921875,89283.453125,3804405.5,3795266.5,3671450,histone H3 variant V
905,Tb927.10.15360:mRNA-p1,779735,803202.75,831271.6875,953196.5,919436.0625,985834.875,"hypothetical protein, conserved"
906,Tb927.10.1540:mRNA-p1,209398.265625,226010.078125,198086.46875,350007.28125,309981.53125,330354.125,"zinc finger protein family member, putative"
907,Tb927.10.15400:mRNA-p1,199628.71875,Filtered,Filtered,108585.1328125,112660.1640625,109041.3203125,"kinesin, putative"
908,Tb927.10.15410:mRNA-p1,351381.90625,368159.15625,415976.78125,2086597.5,2432478.25,2642378,glycosomal malate dehydrogenase
909,Tb927.10.15420:mRNA-p1,54949.8671875,56153.6015625,59690.35546875,Filtered,3416.4677734375,Filtered,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 5, putative"
910,Tb927.10.15430:mRNA-p1,1130665.25,779003.625,868142.5625,890758.875,1006609.375,968927.375,"Ankyrin repeats (3 copies), putative"
911,Tb927.10.15440:mRNA-p1,237898,42404.75390625,42509.0078125,1753493.5,1920744.625,1854024.875,"hypothetical protein, conserved"
912,Tb927.10.15450:mRNA-p1,Filtered,Filtered,Filtered,385021.6875,377117.28125,407822.40625,"hypothetical protein, conserved"
913,Tb927.10.15460:mRNA-p1,37927.3359375,29768.712890625,37731.984375,Filtered,Filtered,Filtered,"Vacuolar protein sorting associated protein 36, putative"
914,Tb927.10.15470:mRNA-p1,234084.046875,259974.765625,231107.484375,Filtered,4568.66015625,1999.6119384765625,"hypothetical protein, conserved"
915,Tb927.10.15480:mRNA-p1,114053.296875,123106.046875,165528,Filtered,Filtered,Filtered,"transporter, putative"
916,Tb927.10.15490:mRNA-p1,195410.375,197267.90625,195483.96875,36628.14453125,Filtered,25592.697265625,"GDP-mannose 4,6 dehydratase"
917,Tb927.10.1550:mRNA-p1,4383282.5,4401811,4660696,696721.25,732286.75,711529.5,proteasome regulatory non-ATP-ase subunit 5
918,Tb927.10.15500:mRNA-p1,225134.71875,159915.59375,177934.46875,35274.7578125,49293.7890625,32920.25,"SNARE protein, putative"
919,Tb927.10.15520:mRNA-p1,919992.375,891931,899231.6875,325411.53125,343782.09375,308193.71875,"signal recognition particle protein, putative"
920,Tb927.10.15530:mRNA-p1,576237.0625,636858.1875,471630.1875,82932.953125,103850.7890625,98967.8125,"ABC transport system ATP-binding protein, putative"
921,Tb927.10.15540:mRNA-p1,256801.609375,295177.625,280834.71875,28670.146484375,51550.9765625,41885.88671875,predicted VPS53-like domain protein
922,Tb927.10.15550:mRNA-p1,Filtered,Filtered,191.0733642578125,43671.6640625,49065.96484375,28797.697265625,"hypothetical protein, conserved"
923,Tb927.10.15570:mRNA-p1,6235.97998046875,6862.23486328125,10298.400390625,50018.875,53059.53125,45416.05859375,"transcription factor IIa, putative"
924,Tb927.10.15580:mRNA-p1,168991.96875,203592.5,199500.9375,591699.625,701508.8125,583574.3125,"dynein light chain, putative"
925,Tb927.10.15590:mRNA-p1,2189900,2363897.5,2521670.5,133587.796875,178327.46875,139313.796875,"macrophage infectivity potentiator, precursor, putative"
926,Tb927.10.1560:mRNA-p1,262857.6875,240323.765625,232978.34375,2121457.75,1842506.625,1884262.25,Nucleolar protein 91
927,Tb927.10.15640:mRNA-p1,406158.375,458753.5,409102.65625,52859.8203125,67554.859375,69245.671875,"WD domain, G-beta repeat, putative"
928,Tb927.10.15660:mRNA-p1,49680.05078125,46331.859375,44739.40234375,1775417.5,1688971.375,1910568.75,"hypothetical protein, conserved"
929,Tb927.10.15680:mRNA-p1,78126.375,36437.265625,31135.6328125,43980.2578125,13011.7744140625,43365.640625,"hypothetical protein, conserved"
930,Tb927.10.15700:mRNA-p1,673255.25,284767.3125,2382919,404658.84375,308129.21875,404040.90625,"hypothetical protein, conserved"
931,Tb927.10.15710:mRNA-p1,673903.125,739632,699981.375,288012.90625,334492.21875,309445.75,mitochondrial carrier protein
932,Tb927.10.15720:mRNA-p1,1858296.625,1652274.625,1755845.625,345118.25,345094.25,333004.125,proteasome regulatory non-ATP-ase subunit 9
933,Tb927.10.15730:mRNA-p1,200740.09375,1869709.75,158001.9375,401658.96875,409080,409640.5625,"SPRY domain/Ankyrin repeats (3 copies), putative"
934,Tb927.10.15740:mRNA-p1,308720.65625,292338.375,333300.375,62261.9140625,42625.69921875,54507.515625,"hypothetical protein, conserved"
935,Tb927.10.15750:mRNA-p1,344207.90625,261782.21875,258101.8125,6639593.5,7466296.5,6781313.5,Tripartite attachment complex protein 197
936,Tb927.10.15760:mRNA-p1,452212.25,330043.09375,351593.28125,18743496,19590216,19744288,"hypothetical protein, conserved"
937,Tb927.10.15770:mRNA-p1,33610.125,1374791.125,16020.73828125,339156.0625,356902.6875,346237.21875,"hypothetical protein, conserved"
938,Tb927.10.1580:mRNA-p1,239325.71875,359338.03125,334309.3125,543780.6875,501640.09375,506253.03125,MICOS complex subunit MIC10-1
939,Tb927.10.15800:mRNA-p1,1261195,1131097.625,1291807.375,398885.625,139205.578125,375565.9375,"actin related protein 2, putative"
940,Tb927.10.15810:mRNA-p1,16711.099609375,12289.0283203125,10317.6611328125,125846.1640625,125307.6875,122677.9453125,"Fcf1, putative"
942,Tb927.10.15840:mRNA-p1,37710.921875,30244.68359375,41015.23828125,60703.88671875,54197.37890625,58502.3046875,"hypothetical protein, conserved"
943,Tb927.10.15870:mRNA-p1,218367.21875,212304.890625,199814.078125,310926.65625,322491.875,290539.90625,"RNA binding protein, putative"
944,Tb927.10.1590:mRNA-p1;Tb927.9.15210:mRNA-p1,6225895.5,5403623,5361847.5,13813817,16025781,15260247,"ribosomal protein L36, putative"
945,Tb927.10.15940:mRNA-p1,305927.8125,354053.5,276596.0625,941981.625,878390.5625,913854.9375,"cation transporter, putative"
946,Tb927.10.15960:mRNA-p1,123611.578125,128228.0234375,114964.2421875,14710.8095703125,Filtered,32083.958984375,"hypothetical protein, conserved"
947,Tb927.10.1600:mRNA-p1,103449.3671875,103266.0078125,106567.4609375,Filtered,Filtered,Filtered,"Aminoacyltransferase ATEL1, putative"
948,Tb927.10.16020:mRNA-p1,168449.578125,187693.625,198253.75,Filtered,11362.3046875,Filtered,"pre-RNA processing PIH1/Nop17, putative"
949,Tb927.10.16030:mRNA-p1,104852.5234375,129039.4375,107416.3515625,24283.7265625,Filtered,Filtered,"mitogen activated protein kinase 4, putative"
950,Tb927.10.16040:mRNA-p1,111268.3828125,110397.71875,115545,Filtered,13530.2353515625,148218.90625,"oxidoreductase-protein, putative"
